powiat,rok,wartość
powiat krapkowicki,2015,209154565.08
powiat krapkowicki,2016,229077563.7
powiat krapkowicki,2017,245987598.37
powiat krapkowicki,2018,261371065.2
powiat krapkowicki,2019,294009645.71
powiat oleski,2011,181570805.51
powiat oleski,2012,179764032.42
powiat oleski,2013,180549705.18
powiat oleski,2014,188552462.22
powiat oleski,2015,203901242.33
powiat oleski,2016,222327607.2
powiat oleski,2017,239067079.36
powiat oleski,2018,254796822.5
powiat oleski,2019,297614842.77
"powiat opolski, opolskie",2011,363882891.55
"powiat opolski, opolskie",2012,380448762.88
"powiat opolski, opolskie",2013,384498474.34
"powiat opolski, opolskie",2014,393924823.15
"powiat opolski, opolskie",2015,413542346.53
"powiat opolski, opolskie",2016,471944261.89
"powiat opolski, opolskie",2017,461253820.6
"powiat opolski, opolskie",2018,495063405.54
"powiat opolski, opolskie",2019,564390900.09
powiat strzelecki,2011,197245633.82
powiat strzelecki,2012,202250772.41
powiat strzelecki,2013,203045763.26
powiat strzelecki,2014,214588755.07
powiat strzelecki,2015,225864571.79
powiat strzelecki,2016,252919209.94
powiat strzelecki,2017,273260247.97
powiat strzelecki,2018,307224030.14
powiat strzelecki,2019,340348240.74
powiat Opole,2011,552827696.38
powiat Opole,2012,584630461.85
powiat Opole,2013,610276292.72
powiat Opole,2014,625572595.16
powiat Opole,2015,647865066.19
powiat Opole,2016,729759703.88
powiat Opole,2017,858658786.09
powiat Opole,2018,987197721.43
powiat Opole,2019,1141372475.92
powiat bydgoski,2011,317076761.7
powiat bydgoski,2012,340170542.56
powiat bydgoski,2013,367776993.53
powiat bydgoski,2014,406898963.58
powiat bydgoski,2015,432440684.78
powiat bydgoski,2016,505588774.47
powiat bydgoski,2017,553340403.51
powiat bydgoski,2018,600646492.46
powiat bydgoski,2019,676196895.1
powiat toruński,2011,290618427.8
powiat toruński,2012,302549262.07
powiat toruński,2013,324203085.17
powiat toruński,2014,338413043.82
powiat toruński,2015,364212483.19
powiat toruński,2016,433955203.33
powiat toruński,2017,466742753.45
powiat toruński,2018,501672075.34
powiat toruński,2019,573875707.02
powiat Bydgoszcz,2011,1313943697.15
powiat Bydgoszcz,2012,1328428109.41
powiat Bydgoszcz,2013,1385256322.9
powiat Bydgoszcz,2014,1527479574.36
powiat Bydgoszcz,2015,1613592180.45
powiat Bydgoszcz,2016,1781693938.29
powiat Bydgoszcz,2017,1902008269.19
powiat Bydgoszcz,2018,2109052562.28
powiat Bydgoszcz,2019,2373065834.87
powiat Toruń,2011,823997334.88
powiat Toruń,2012,988865304.68
powiat Toruń,2013,1040169410.23
powiat Toruń,2014,1028764658.26
powiat Toruń,2015,1160284337.11
powiat Toruń,2016,1018674471.53
powiat Toruń,2017,1089391594.89
powiat Toruń,2018,1196973015.11
powiat Toruń,2019,1288639304.81
powiat brodnicki,2011,216619982.13
powiat brodnicki,2012,231089096.1
powiat brodnicki,2013,240630121.17
powiat brodnicki,2014,254148867.88
powiat brodnicki,2015,268926625.34
powiat brodnicki,2016,309669413.63
powiat brodnicki,2017,339938899.47
powiat brodnicki,2018,367735830.62
powiat brodnicki,2019,400988349.95
powiat chełmiński,2011,145430497.05
powiat chełmiński,2012,154772758.91
powiat chełmiński,2013,158091954.84
powiat chełmiński,2014,160882534.45
powiat chełmiński,2015,172148857.38
powiat chełmiński,2016,195533833.81
powiat chełmiński,2017,213622271.0
powiat chełmiński,2018,231183566.52
powiat chełmiński,2019,257355917.19
powiat golubsko-dobrzyński,2011,127248860.18
powiat golubsko-dobrzyński,2012,146535294.16
powiat golubsko-dobrzyński,2013,140569056.46
powiat golubsko-dobrzyński,2014,150608973.79
powiat golubsko-dobrzyński,2015,160425101.26
powiat golubsko-dobrzyński,2016,179481022.7
powiat golubsko-dobrzyński,2017,198090616.95
powiat golubsko-dobrzyński,2018,203729993.82
powiat golubsko-dobrzyński,2019,227279202.42
powiat grudziądzki,2011,121739395.35
powiat grudziądzki,2012,126826515.53
powiat grudziądzki,2013,136682090.55
powiat grudziądzki,2014,146100109.58
powiat grudziądzki,2015,154669779.26
powiat grudziądzki,2016,181569605.85
powiat grudziądzki,2017,203925285.86
powiat grudziądzki,2018,204455460.87
powiat grudziądzki,2019,230580730.68
powiat rypiński,2011,139732378.65
powiat rypiński,2012,132981658.25
powiat rypiński,2013,140224991.41
powiat rypiński,2014,145494852.9
powiat rypiński,2015,150108959.97
powiat rypiński,2016,177420359.05
powiat rypiński,2017,195104859.26
powiat rypiński,2018,206737498.25
powiat rypiński,2019,222700367.99
powiat wąbrzeski,2011,103809459.16
powiat wąbrzeski,2012,111601462.88
powiat wąbrzeski,2013,120813506.79
powiat wąbrzeski,2014,125616725.63
powiat wąbrzeski,2015,128492380.28
powiat wąbrzeski,2016,142317096.94
powiat wąbrzeski,2017,152460097.17
powiat wąbrzeski,2018,159300529.0
powiat wąbrzeski,2019,185228649.8
powiat Grudziądz,2011,393196286.77
powiat Grudziądz,2012,407531848.24
powiat Grudziądz,2013,471603052.28
powiat Grudziądz,2014,505085054.52
powiat Grudziądz,2015,494068930.7
powiat Grudziądz,2016,532880755.52
powiat Grudziądz,2017,526620276.5
powiat Grudziądz,2018,571484911.76
powiat Grudziądz,2019,652214469.03
powiat aleksandrowski,2011,163998448.4
powiat aleksandrowski,2012,178926584.44
powiat aleksandrowski,2013,187297543.96
powiat aleksandrowski,2014,186599334.33
powiat aleksandrowski,2015,197367569.68
powiat aleksandrowski,2016,225357173.53
powiat aleksandrowski,2017,240548816.01
powiat aleksandrowski,2018,251073050.38
powiat aleksandrowski,2019,275138237.86
powiat lipnowski,2011,206663147.28
powiat lipnowski,2012,212371930.64
powiat lipnowski,2013,227028300.88
powiat lipnowski,2014,233809866.55
powiat lipnowski,2015,236668290.97
powiat lipnowski,2016,281130719.88
powiat lipnowski,2017,305760640.7
powiat lipnowski,2018,324106151.67
powiat lipnowski,2019,350366128.62
powiat radziejowski,2011,122073945.12
powiat radziejowski,2012,134913837.13
powiat radziejowski,2013,135947190.14
powiat radziejowski,2014,137148892.05
powiat radziejowski,2015,133995072.95
powiat radziejowski,2016,170689138.63
powiat radziejowski,2017,182652749.36
powiat radziejowski,2018,188114024.41
powiat radziejowski,2019,203718969.63
powiat włocławski,2011,256520360.64
powiat włocławski,2012,272324464.64
powiat włocławski,2013,274360592.83
powiat włocławski,2014,294884529.31
powiat włocławski,2015,313791480.77
powiat włocławski,2016,352986768.16
powiat włocławski,2017,384401362.14
powiat włocławski,2018,410318905.5
powiat włocławski,2019,451014224.65
powiat Włocławek,2011,453853380.51
powiat Włocławek,2012,556792066.11
powiat Włocławek,2013,600514065.97
powiat Włocławek,2014,577786047.13
powiat Włocławek,2015,560357199.6
powiat Włocławek,2016,600009904.18
powiat Włocławek,2017,620113292.89
powiat Włocławek,2018,657445132.08
powiat Włocławek,2019,717307637.17
powiat inowrocławski,2011,477374218.54
powiat inowrocławski,2012,484070717.18
powiat inowrocławski,2013,478908087.38
powiat inowrocławski,2014,514504381.92
powiat inowrocławski,2015,557351378.73
powiat inowrocławski,2016,618659570.72
powiat inowrocławski,2017,662405261.65
powiat inowrocławski,2018,719344685.0
powiat inowrocławski,2019,814688199.24
powiat mogileński,2011,135190933.09
powiat mogileński,2012,142117243.25
powiat mogileński,2013,136909295.45
powiat mogileński,2014,158285730.17
powiat mogileński,2015,152538640.36
powiat mogileński,2016,175269159.24
powiat mogileński,2017,188412290.86
powiat mogileński,2018,198442946.73
powiat mogileński,2019,225054362.07
powiat nakielski,2011,237734116.33
powiat nakielski,2012,262372063.7
powiat nakielski,2013,263759610.66
powiat nakielski,2014,285698246.72
powiat nakielski,2015,317857480.34
powiat nakielski,2016,346664616.62
powiat nakielski,2017,387688701.53
powiat nakielski,2018,401766491.4
powiat nakielski,2019,446446361.73
powiat żniński,2011,200342939.74
powiat żniński,2012,212285919.82
powiat żniński,2013,220101677.42
powiat żniński,2014,228806547.66
powiat żniński,2015,239086975.64
powiat żniński,2016,283222828.36
powiat żniński,2017,314223958.19
powiat żniński,2018,325796571.09
powiat żniński,2019,358565243.41
powiat sępoleński,2011,115264316.84
powiat sępoleński,2012,126659918.46
powiat sępoleński,2013,126091211.46
powiat sępoleński,2014,131112499.34
powiat sępoleński,2015,140678372.56
powiat sępoleński,2016,158072813.4
powiat sępoleński,2017,192916313.1
powiat sępoleński,2018,193062660.82
powiat sępoleński,2019,209994119.89
powiat świecki,2011,293341111.87
powiat świecki,2012,309651556.83
powiat świecki,2013,315441069.23
powiat świecki,2014,355716692.43
powiat świecki,2015,370368925.17
powiat świecki,2016,430604176.4
powiat świecki,2017,460459329.83
powiat świecki,2018,490344056.63
powiat świecki,2019,560391306.16
powiat tucholski,2011,151287308.82
powiat tucholski,2012,155452991.44
powiat tucholski,2013,153327425.94
powiat tucholski,2014,171099769.25
powiat tucholski,2015,176505603.58
powiat tucholski,2016,197827930.83
powiat tucholski,2017,228501293.61
powiat tucholski,2018,252912779.45
powiat tucholski,2019,261288978.76
powiat gdański,2011,345339638.84
powiat gdański,2012,337212072.36
powiat gdański,2013,386824143.52
powiat gdański,2014,393552213.2
powiat gdański,2015,432097226.42
powiat gdański,2016,514065267.34
powiat gdański,2017,584452354.53
powiat gdański,2018,645253087.91
powiat gdański,2019,767813266.49
powiat kartuski,2011,387170735.7
powiat kartuski,2012,407122905.26
powiat kartuski,2013,432176425.81
powiat kartuski,2014,461501215.02
powiat kartuski,2015,497894981.1
powiat kartuski,2016,633609213.58
powiat kartuski,2017,741032269.06
powiat kartuski,2018,776011550.1
powiat kartuski,2019,867722722.41
"powiat nowodworski, pomorskie",2011,159659561.28
"powiat nowodworski, pomorskie",2012,179563530.51
"powiat nowodworski, pomorskie",2013,156895021.85
"powiat nowodworski, pomorskie",2014,148856633.29
"powiat nowodworski, pomorskie",2015,131215429.74
"powiat nowodworski, pomorskie",2016,167376192.22
"powiat nowodworski, pomorskie",2017,174155355.71
"powiat nowodworski, pomorskie",2018,195631270.59
"powiat nowodworski, pomorskie",2019,204965564.45
powiat pucki,2011,315106006.5
powiat pucki,2012,285162999.58
powiat pucki,2013,311262878.03
powiat pucki,2014,329308587.98
powiat pucki,2015,379551904.74
powiat pucki,2016,416693776.81
powiat pucki,2017,452299510.8
powiat pucki,2018,492393269.48
powiat pucki,2019,555252439.8
powiat wejherowski,2011,570737849.33
powiat wejherowski,2012,596693721.2
powiat wejherowski,2013,635903113.04
powiat wejherowski,2014,687650860.85
powiat wejherowski,2015,737719942.53
powiat wejherowski,2016,892720550.28
powiat wejherowski,2017,990283046.73
powiat wejherowski,2018,1136302800.05
powiat wejherowski,2019,1197883685.02
powiat bytowski,2011,261209993.94
powiat bytowski,2012,260999991.04
powiat bytowski,2013,267056087.32
powiat bytowski,2014,289023673.69
powiat bytowski,2015,293301685.1
powiat bytowski,2016,339123967.21
powiat bytowski,2017,385454814.6
powiat bytowski,2018,419903486.34
powiat bytowski,2019,447207025.31
powiat lęborski,2011,221691417.19
powiat lęborski,2012,223434643.46
powiat lęborski,2013,231453713.12
powiat lęborski,2014,265679912.88
powiat lęborski,2015,285408274.28
powiat lęborski,2016,310778890.88
powiat lęborski,2017,340449628.33
powiat lęborski,2018,350830452.2
powiat lęborski,2019,399948501.39
powiat słupski,2011,341183571.28
powiat słupski,2012,353297797.0
powiat słupski,2013,375469152.24
powiat słupski,2014,399287229.73
powiat słupski,2015,441672119.28
powiat słupski,2016,480088213.5
powiat słupski,2017,520358647.37
powiat słupski,2018,563808507.5
powiat słupski,2019,604438176.94
powiat Słupsk,2011,417352703.18
powiat Słupsk,2012,452267081.56
powiat Słupsk,2013,419195609.32
powiat Słupsk,2014,487003547.48
powiat Słupsk,2015,503442747.76
powiat Słupsk,2016,501128672.16
powiat Słupsk,2017,533717242.64
powiat Słupsk,2018,552234995.13
powiat Słupsk,2019,622225946.24
powiat kwidzyński,2011,243423783.17
powiat kwidzyński,2012,250838159.02
powiat kwidzyński,2013,265037404.54
powiat kwidzyński,2014,277318159.39
powiat kwidzyński,2015,283599675.09
powiat kwidzyński,2016,342764323.0
powiat kwidzyński,2017,369766236.63
powiat kwidzyński,2018,383770883.97
powiat kwidzyński,2019,432429485.0
powiat malborski,2011,178364327.98
powiat malborski,2012,179970156.65
powiat malborski,2013,196041752.52
powiat malborski,2014,206295309.14
powiat malborski,2015,206424964.56
powiat malborski,2016,246335880.8
powiat malborski,2017,270351705.23
powiat malborski,2018,303479459.09
powiat malborski,2019,318644107.27
powiat starogardzki,2011,371211501.29
powiat starogardzki,2012,374443095.76
powiat starogardzki,2013,383181750.43
powiat starogardzki,2014,400399274.78
powiat starogardzki,2015,402660689.52
powiat starogardzki,2016,502616300.31
powiat starogardzki,2017,579114741.25
powiat starogardzki,2018,645224344.09
powiat starogardzki,2019,677712716.0
powiat tczewski,2011,310164874.48
powiat tczewski,2012,342132105.18
powiat tczewski,2013,329822612.55
powiat tczewski,2014,357737155.02
powiat tczewski,2015,364580688.19
powiat tczewski,2016,448377407.95
powiat tczewski,2017,500451013.39
powiat tczewski,2018,526389531.07
powiat tczewski,2019,572687615.72
powiat sztumski,2011,128196629.28
powiat sztumski,2012,142297769.61
powiat sztumski,2013,135604354.9
powiat sztumski,2014,142405343.55
powiat sztumski,2015,138570048.78
powiat sztumski,2016,172366204.65
powiat sztumski,2017,187712066.3
powiat sztumski,2018,192666263.53
powiat sztumski,2019,204341719.62
powiat Gdańsk,2011,2081295757.94
powiat Gdańsk,2012,2933912093.69
powiat Gdańsk,2013,2761349514.88
powiat Gdańsk,2014,2733224268.89
powiat Gdańsk,2015,2716706656.01
powiat Gdańsk,2016,2794081079.98
powiat Gdańsk,2017,2922798781.73
powiat Gdańsk,2018,3276985537.89
powiat Gdańsk,2019,3623047448.56
powiat Gdynia,2011,1027957430.39
powiat Gdynia,2012,1140920782.62
powiat Gdynia,2013,1115422461.05
powiat Gdynia,2014,1200003620.14
powiat Gdynia,2015,1235868716.85
powiat Gdynia,2016,1361865656.62
powiat Gdynia,2017,1409717609.84
powiat Gdynia,2018,1605977090.39
powiat Gdynia,2019,1803290009.32
powiat Sopot,2011,280220202.41
powiat Sopot,2012,271779754.68
powiat Sopot,2013,315697541.02
powiat Sopot,2014,267211442.45
powiat Sopot,2015,297177063.8
powiat Sopot,2016,299516562.19
powiat Sopot,2017,294965738.8
powiat Sopot,2018,329271245.78
powiat Sopot,2019,380025764.16
powiat chojnicki,2011,281355219.28
powiat chojnicki,2012,293756286.46
powiat chojnicki,2013,296747011.34
powiat chojnicki,2014,316665677.73
powiat chojnicki,2015,327060309.23
powiat chojnicki,2016,390193770.67
powiat chojnicki,2017,463362121.18
powiat chojnicki,2018,473737790.3
powiat chojnicki,2019,551637580.72
powiat człuchowski,2011,206940010.82
powiat człuchowski,2012,203146849.55
powiat człuchowski,2013,205046180.71
powiat człuchowski,2014,214953755.0
powiat człuchowski,2015,207389978.68
powiat człuchowski,2016,241948728.94
powiat człuchowski,2017,257851813.16
powiat człuchowski,2018,283810652.84
powiat człuchowski,2019,310439763.71
powiat kościerski,2011,238351467.65
powiat kościerski,2012,241462248.54
powiat kościerski,2013,245701867.86
powiat kościerski,2014,262423540.23
powiat kościerski,2015,280230527.74
powiat kościerski,2016,329520716.63
powiat kościerski,2017,374547298.15
powiat kościerski,2018,400207734.14
powiat kościerski,2019,423173056.34
powiat braniewski,2011,146212097.49
powiat braniewski,2012,140750244.42
powiat braniewski,2013,145100798.14
powiat braniewski,2014,141111303.74
powiat braniewski,2015,150894275.43
powiat braniewski,2016,165656953.1
powiat braniewski,2017,180405660.18
powiat braniewski,2018,183490118.3
powiat braniewski,2019,199196646.55
powiat działdowski,2011,178435827.59
powiat działdowski,2012,190830413.4
powiat działdowski,2013,199052235.31
powiat działdowski,2014,202593302.11
powiat działdowski,2015,210053719.1
powiat działdowski,2016,256341485.12
powiat działdowski,2017,281836706.52
powiat działdowski,2018,290823267.86
powiat działdowski,2019,323398702.15
powiat elbląski,2011,200198240.03
powiat elbląski,2012,212082026.42
powiat elbląski,2013,210229886.44
powiat elbląski,2014,205482217.13
powiat elbląski,2015,203487602.57
powiat elbląski,2016,238614866.59
powiat elbląski,2017,254022280.9
powiat elbląski,2018,268287814.54
powiat elbląski,2019,293402432.78
powiat iławski,2011,294702709.93
powiat iławski,2012,303101942.11
powiat iławski,2013,295614429.38
powiat iławski,2014,310845969.37
powiat iławski,2015,311898973.34
powiat iławski,2016,385070776.58
powiat iławski,2017,421178222.92
powiat iławski,2018,449139566.35
powiat iławski,2019,485894230.41
powiat nowomiejski,2011,150523880.48
powiat nowomiejski,2012,150329551.4
powiat nowomiejski,2013,158513281.14
powiat nowomiejski,2014,170036253.56
powiat nowomiejski,2015,170106752.09
powiat nowomiejski,2016,193601554.59
powiat nowomiejski,2017,216277024.16
powiat nowomiejski,2018,231006096.78
powiat nowomiejski,2019,252855093.45
powiat ostródzki,2011,345247055.17
powiat ostródzki,2012,334751741.84
powiat ostródzki,2013,332503216.66
powiat ostródzki,2014,356956503.52
powiat ostródzki,2015,366149516.41
powiat ostródzki,2016,437776656.84
powiat ostródzki,2017,466802590.22
powiat ostródzki,2018,503715725.34
powiat ostródzki,2019,554125907.7
powiat Elbląg,2011,484298309.22
powiat Elbląg,2012,481975319.88
powiat Elbląg,2013,521433010.32
powiat Elbląg,2014,517079537.63
powiat Elbląg,2015,544952501.59
powiat Elbląg,2016,597606667.86
powiat Elbląg,2017,602273816.89
powiat Elbląg,2018,636960971.43
powiat Elbląg,2019,702217951.61
powiat ełcki,2011,253932487.25
powiat ełcki,2012,282613253.25
powiat ełcki,2013,275857127.76
powiat ełcki,2014,294078162.12
powiat ełcki,2015,288283516.47
powiat ełcki,2016,341471280.2
powiat ełcki,2017,377727451.46
powiat ełcki,2018,430420218.31
powiat ełcki,2019,453615631.88
powiat giżycki,2011,176106107.39
powiat giżycki,2012,175420718.88
powiat giżycki,2013,181729670.92
powiat giżycki,2014,188973499.25
powiat giżycki,2015,196482361.72
powiat giżycki,2016,228368491.69
powiat giżycki,2017,241909589.26
powiat giżycki,2018,275338213.22
powiat giżycki,2019,295743051.05
powiat olecki,2011,123907630.57
powiat olecki,2012,115088052.12
powiat olecki,2013,121990970.41
powiat olecki,2014,128691950.0
powiat olecki,2015,125732506.66
powiat olecki,2016,142565112.28
powiat olecki,2017,158333238.87
powiat olecki,2018,169704832.92
powiat olecki,2019,182707495.21
powiat piski,2011,182202720.97
powiat piski,2012,175023145.12
powiat piski,2013,171441709.53
powiat piski,2014,174892958.57
powiat piski,2015,190674743.38
powiat piski,2016,235050432.52
powiat piski,2017,241585297.04
powiat piski,2018,258056168.37
powiat piski,2019,286550882.54
powiat gołdapski,2011,94904062.85
powiat gołdapski,2012,105824933.81
powiat gołdapski,2013,95284149.11
powiat gołdapski,2014,100695030.47
powiat gołdapski,2015,105008998.78
powiat gołdapski,2016,111723111.63
powiat gołdapski,2017,122885040.33
powiat gołdapski,2018,138255664.03
powiat gołdapski,2019,142490448.54
powiat węgorzewski,2011,65297272.01
powiat węgorzewski,2012,75101681.8
powiat węgorzewski,2013,66137505.55
powiat węgorzewski,2014,70198145.56
powiat węgorzewski,2015,74159469.97
powiat węgorzewski,2016,85245658.84
powiat węgorzewski,2017,89630972.48
powiat węgorzewski,2018,94685432.5
powiat węgorzewski,2019,107807200.91
powiat bartoszycki,2011,180518681.2
powiat bartoszycki,2012,199601757.14
powiat bartoszycki,2013,204705029.19
powiat bartoszycki,2014,212645559.99
powiat bartoszycki,2015,212061117.48
powiat bartoszycki,2016,234449996.57
powiat bartoszycki,2017,249241061.24
powiat bartoszycki,2018,269506200.53
powiat bartoszycki,2019,292036058.57
powiat kętrzyński,2011,178717925.29
powiat kętrzyński,2012,197864222.06
powiat kętrzyński,2013,209812806.88
powiat kętrzyński,2014,224027095.55
powiat kętrzyński,2015,214326652.9
powiat kętrzyński,2016,248690507.09
powiat kętrzyński,2017,265304154.66
powiat kętrzyński,2018,282232874.5
powiat kętrzyński,2019,306420578.78
powiat lidzbarski,2011,134412156.92
powiat lidzbarski,2012,136493501.2
powiat lidzbarski,2013,147447098.58
powiat lidzbarski,2014,153128666.37
powiat lidzbarski,2015,153886166.88
powiat lidzbarski,2016,169551525.7
powiat lidzbarski,2017,187671318.75
powiat lidzbarski,2018,206919468.11
powiat lidzbarski,2019,210792500.82
powiat mrągowski,2011,155620848.72
powiat mrągowski,2012,165451643.54
powiat mrągowski,2013,166337725.15
powiat mrągowski,2014,171084284.02
powiat mrągowski,2015,179437723.98
powiat mrągowski,2016,208749511.76
powiat mrągowski,2017,228635888.67
powiat mrągowski,2018,233153718.96
powiat mrągowski,2019,262096428.71
powiat nidzicki,2011,98075562.73
powiat nidzicki,2012,103315439.04
powiat nidzicki,2013,107323962.39
powiat nidzicki,2014,107651438.53
powiat nidzicki,2015,115911862.05
powiat nidzicki,2016,138037187.31
powiat nidzicki,2017,145305134.64
powiat nidzicki,2018,156017584.22
powiat nidzicki,2019,164279721.02
powiat olsztyński,2011,354617245.14
powiat olsztyński,2012,364639709.78
powiat olsztyński,2013,390937913.99
powiat olsztyński,2014,423170603.41
powiat olsztyński,2015,421253032.94
powiat olsztyński,2016,495567671.61
powiat olsztyński,2017,548759650.17
powiat olsztyński,2018,616688610.07
powiat olsztyński,2019,711384071.94
powiat szczycieński,2011,233843590.18
powiat szczycieński,2012,220364131.79
powiat szczycieński,2013,229773833.96
powiat szczycieński,2014,238730593.12
powiat szczycieński,2015,244027341.74
powiat szczycieński,2016,284991956.67
powiat szczycieński,2017,305671200.01
powiat szczycieński,2018,318093508.63
powiat szczycieński,2019,360638059.44
powiat Olsztyn,2011,787731435.18
powiat Olsztyn,2012,832379668.97
powiat Olsztyn,2013,887139235.41
powiat Olsztyn,2014,962964477.65
powiat Olsztyn,2015,1206909557.56
powiat Olsztyn,2016,1037155316.42
powiat Olsztyn,2017,1134562363.4
powiat Olsztyn,2018,1200980666.45
powiat Olsztyn,2019,1308158460.37
powiat łódzki wschodni,2011,186225226.4
powiat łódzki wschodni,2012,189892652.66
powiat łódzki wschodni,2013,198918480.89
powiat łódzki wschodni,2014,223149769.96
powiat łódzki wschodni,2015,233230279.88
powiat łódzki wschodni,2016,285698086.64
powiat łódzki wschodni,2017,303256948.69
powiat łódzki wschodni,2018,338326836.99
powiat łódzki wschodni,2019,410884802.95
powiat pabianicki,2011,334323716.43
powiat pabianicki,2012,310429336.77
powiat pabianicki,2013,317319934.2
powiat pabianicki,2014,349677935.08
powiat pabianicki,2015,365196550.41
powiat pabianicki,2016,424074673.91
powiat pabianicki,2017,454680387.61
powiat pabianicki,2018,504446053.78
powiat pabianicki,2019,583118736.89
powiat zgierski,2011,424686248.34
powiat zgierski,2012,435165019.81
powiat zgierski,2013,475157157.8
powiat zgierski,2014,516415298.87
powiat zgierski,2015,523503178.54
powiat zgierski,2016,606448261.71
powiat zgierski,2017,662899111.25
powiat zgierski,2018,747172951.71
powiat zgierski,2019,826569990.92
powiat brzeziński,2011,78010286.62
powiat brzeziński,2012,89034016.58
powiat brzeziński,2013,92438375.67
powiat brzeziński,2014,100543949.14
powiat brzeziński,2015,100853300.83
powiat brzeziński,2016,108013448.23
powiat brzeziński,2017,122333054.38
powiat brzeziński,2018,139197983.72
powiat brzeziński,2019,152656969.71
powiat Łódź,2011,2748093571.53
powiat Łódź,2012,3030272013.69
powiat Łódź,2013,3574739989.8
powiat Łódź,2014,3396633989.89
powiat Łódź,2015,3841403448.09
powiat Łódź,2016,3908457010.44
powiat Łódź,2017,3896588758.76
powiat Łódź,2018,4076467290.05
powiat Łódź,2019,4506252862.48
powiat bełchatowski,2011,530867706.66
powiat bełchatowski,2012,580553571.01
powiat bełchatowski,2013,587237128.94
powiat bełchatowski,2014,611579183.31
powiat bełchatowski,2015,632591293.88
powiat bełchatowski,2016,691268792.88
powiat bełchatowski,2017,742550925.36
powiat bełchatowski,2018,758283611.11
powiat bełchatowski,2019,837935705.6
powiat opoczyński,2011,244484399.31
powiat opoczyński,2012,226041344.52
powiat opoczyński,2013,228665760.25
powiat opoczyński,2014,244774454.68
powiat opoczyński,2015,245550893.6
powiat opoczyński,2016,294804980.47
powiat opoczyński,2017,317729029.06
powiat opoczyński,2018,341223351.23
powiat opoczyński,2019,367587279.37
powiat piotrkowski,2011,264313233.01
powiat piotrkowski,2012,275572937.37
powiat piotrkowski,2013,270960857.97
powiat piotrkowski,2014,281278157.39
powiat piotrkowski,2015,293211142.74
powiat piotrkowski,2016,350700206.47
powiat piotrkowski,2017,383537877.63
powiat piotrkowski,2018,425557528.84
powiat piotrkowski,2019,467436506.34
powiat radomszczański,2011,332657135.71
powiat radomszczański,2012,337673128.59
powiat radomszczański,2013,357840831.66
powiat radomszczański,2014,365524345.27
powiat radomszczański,2015,363858161.63
powiat radomszczański,2016,433784007.3
powiat radomszczański,2017,478072467.58
powiat radomszczański,2018,490323653.2
powiat radomszczański,2019,560973038.31
"powiat tomaszowski, łódzkie",2011,312711472.66
"powiat tomaszowski, łódzkie",2012,341438608.21
"powiat tomaszowski, łódzkie",2013,362503408.88
"powiat tomaszowski, łódzkie",2014,379837453.54
"powiat tomaszowski, łódzkie",2015,391460943.71
"powiat tomaszowski, łódzkie",2016,471893608.06
"powiat tomaszowski, łódzkie",2017,540365391.65
"powiat tomaszowski, łódzkie",2018,562582220.33
"powiat tomaszowski, łódzkie",2019,622152141.41
powiat Piotrków Trybunalski,2011,315296695.95
powiat Piotrków Trybunalski,2012,330302952.8
powiat Piotrków Trybunalski,2013,397284929.25
powiat Piotrków Trybunalski,2014,370453670.09
powiat Piotrków Trybunalski,2015,371129492.5
powiat Piotrków Trybunalski,2016,423547298.29
powiat Piotrków Trybunalski,2017,420790438.63
powiat Piotrków Trybunalski,2018,432733130.18
powiat Piotrków Trybunalski,2019,498003998.6
powiat łaski,2011,130327914.57
powiat łaski,2012,134133388.83
powiat łaski,2013,140653189.14
powiat łaski,2014,144746045.1
powiat łaski,2015,154545030.3
powiat łaski,2016,181900793.39
powiat łaski,2017,190574118.87
powiat łaski,2018,211508226.41
powiat łaski,2019,236277977.11
powiat pajęczański,2011,173125984.37
powiat pajęczański,2012,174727251.21
powiat pajęczański,2013,179440005.29
powiat pajęczański,2014,192607846.68
powiat pajęczański,2015,219463822.87
powiat pajęczański,2016,242288815.33
powiat pajęczański,2017,253313538.63
powiat pajęczański,2018,286671440.2
powiat pajęczański,2019,308218186.44
powiat poddębicki,2011,158051906.39
powiat poddębicki,2012,170840495.63
powiat poddębicki,2013,150403641.88
powiat poddębicki,2014,156827520.87
powiat poddębicki,2015,162601563.99
powiat poddębicki,2016,168138024.38
powiat poddębicki,2017,188295128.34
powiat poddębicki,2018,205948649.06
powiat poddębicki,2019,260637396.74
powiat sieradzki,2011,319159086.06
powiat sieradzki,2012,333123669.21
powiat sieradzki,2013,345498370.97
powiat sieradzki,2014,382213775.99
powiat sieradzki,2015,381920971.04
powiat sieradzki,2016,432970132.76
powiat sieradzki,2017,474109197.53
powiat sieradzki,2018,516343811.98
powiat sieradzki,2019,559901372.59
powiat wieluński,2011,206683163.5
powiat wieluński,2012,216898271.45
powiat wieluński,2013,224145793.79
powiat wieluński,2014,236234304.05
powiat wieluński,2015,248760953.31
powiat wieluński,2016,288095124.77
powiat wieluński,2017,314386674.28
powiat wieluński,2018,336758321.84
powiat wieluński,2019,376841630.01
powiat wieruszowski,2011,113678911.17
powiat wieruszowski,2012,118580161.97
powiat wieruszowski,2013,123358207.43
powiat wieruszowski,2014,133312172.96
powiat wieruszowski,2015,139323571.2
powiat wieruszowski,2016,165082593.5
powiat wieruszowski,2017,181338307.1
powiat wieruszowski,2018,191321696.54
powiat wieruszowski,2019,215774133.22
