powiat,rok,wartość
powiat Biała Podlaska,2016,0.0
powiat Biała Podlaska,2017,0.0
powiat Biała Podlaska,2018,0.0
powiat Biała Podlaska,2019,0.0
powiat biłgorajski,2011,1026.5
powiat biłgorajski,2012,848.97
powiat biłgorajski,2013,955.14
powiat biłgorajski,2014,942.43
powiat biłgorajski,2015,948.09
powiat biłgorajski,2016,1037.7
powiat biłgorajski,2017,1038.8
powiat biłgorajski,2018,1090.98
powiat biłgorajski,2019,1246.89
powiat chełmski,2011,779.44
powiat chełmski,2012,822.5
powiat chełmski,2013,831.29
powiat chełmski,2014,961.3
powiat chełmski,2015,920.59
powiat chełmski,2016,900.36
powiat chełmski,2017,856.25
powiat chełmski,2018,1072.07
powiat chełmski,2019,1245.39
powiat hrubieszowski,2011,889.64
powiat hrubieszowski,2012,760.84
powiat hrubieszowski,2013,750.52
powiat hrubieszowski,2014,918.92
powiat hrubieszowski,2015,946.49
powiat hrubieszowski,2016,903.38
powiat hrubieszowski,2017,901.55
powiat hrubieszowski,2018,1086.04
powiat hrubieszowski,2019,1172.38
powiat krasnostawski,2011,1184.34
powiat krasnostawski,2012,1063.44
powiat krasnostawski,2013,1116.32
powiat krasnostawski,2014,1117.74
powiat krasnostawski,2015,1196.62
powiat krasnostawski,2016,1148.39
powiat krasnostawski,2017,1252.49
powiat krasnostawski,2018,1458.73
powiat krasnostawski,2019,1762.45
"powiat tomaszowski, lubelskie",2011,1050.33
"powiat tomaszowski, lubelskie",2012,944.22
"powiat tomaszowski, lubelskie",2013,895.74
"powiat tomaszowski, lubelskie",2014,863.95
"powiat tomaszowski, lubelskie",2015,861.92
"powiat tomaszowski, lubelskie",2016,940.89
"powiat tomaszowski, lubelskie",2017,907.25
"powiat tomaszowski, lubelskie",2018,1171.6
"powiat tomaszowski, lubelskie",2019,1208.82
powiat zamojski,2011,501.8
powiat zamojski,2012,589.24
powiat zamojski,2013,546.09
powiat zamojski,2014,539.65
powiat zamojski,2015,504.47
powiat zamojski,2016,553.15
powiat zamojski,2017,638.29
powiat zamojski,2018,795.53
powiat zamojski,2019,957.54
powiat Chełm,2011,0.0
powiat Chełm,2012,0.0
powiat Chełm,2013,0.0
powiat Chełm,2014,0.0
powiat Chełm,2015,0.0
powiat Chełm,2016,0.0
powiat Chełm,2017,0.0
powiat Chełm,2018,0.0
powiat Chełm,2019,0.0
powiat Zamość,2011,0.0
powiat Zamość,2012,0.0
powiat Zamość,2013,0.0
powiat Zamość,2014,0.0
powiat Zamość,2015,0.0
powiat Zamość,2016,0.0
powiat Zamość,2017,0.0
powiat Zamość,2018,0.0
powiat Zamość,2019,0.0
powiat lubartowski,2011,918.72
powiat lubartowski,2012,886.93
powiat lubartowski,2013,935.52
powiat lubartowski,2014,877.37
powiat lubartowski,2015,839.07
powiat lubartowski,2016,791.5
powiat lubartowski,2017,833.21
powiat lubartowski,2018,987.97
powiat lubartowski,2019,1223.85
powiat lubelski,2011,1104.18
powiat lubelski,2012,975.25
powiat lubelski,2013,748.58
powiat lubelski,2014,806.7
powiat lubelski,2015,910.39
powiat lubelski,2016,852.17
powiat lubelski,2017,923.69
powiat lubelski,2018,993.86
powiat lubelski,2019,1052.75
powiat łęczyński,2011,820.84
powiat łęczyński,2012,957.27
powiat łęczyński,2013,959.52
powiat łęczyński,2014,1024.26
powiat łęczyński,2015,896.36
powiat łęczyński,2016,877.22
powiat łęczyński,2017,865.38
powiat łęczyński,2018,1010.63
powiat łęczyński,2019,1148.72
"powiat świdnicki, lubelskie",2011,795.8
"powiat świdnicki, lubelskie",2012,962.34
"powiat świdnicki, lubelskie",2013,884.87
"powiat świdnicki, lubelskie",2014,860.93
"powiat świdnicki, lubelskie",2015,884.14
"powiat świdnicki, lubelskie",2016,894.81
"powiat świdnicki, lubelskie",2017,1014.96
"powiat świdnicki, lubelskie",2018,1185.02
"powiat świdnicki, lubelskie",2019,1505.79
powiat Lublin,2011,0.0
powiat Lublin,2012,0.0
powiat Lublin,2013,0.0
powiat Lublin,2014,0.0
powiat Lublin,2015,0.0
powiat Lublin,2016,0.0
powiat Lublin,2017,0.0
powiat Lublin,2018,0.0
powiat Lublin,2019,0.0
powiat janowski,2011,836.64
powiat janowski,2012,863.12
powiat janowski,2013,865.91
powiat janowski,2014,1003.82
powiat janowski,2015,1059.02
powiat janowski,2016,1084.24
powiat janowski,2017,1234.45
powiat janowski,2018,1273.44
powiat janowski,2019,1500.18
powiat kraśnicki,2011,870.06
powiat kraśnicki,2012,840.78
powiat kraśnicki,2013,898.18
powiat kraśnicki,2014,979.59
powiat kraśnicki,2015,992.59
powiat kraśnicki,2016,1030.09
powiat kraśnicki,2017,1010.13
powiat kraśnicki,2018,1295.19
powiat kraśnicki,2019,1245.28
powiat łukowski,2011,860.52
powiat łukowski,2012,888.72
powiat łukowski,2013,865.77
powiat łukowski,2014,960.57
powiat łukowski,2015,876.68
powiat łukowski,2016,917.23
powiat łukowski,2017,904.82
powiat łukowski,2018,1107.46
powiat łukowski,2019,1323.37
"powiat opolski, lubelskie",2011,898.79
"powiat opolski, lubelskie",2012,815.1
"powiat opolski, lubelskie",2013,740.07
"powiat opolski, lubelskie",2014,805.64
"powiat opolski, lubelskie",2015,705.22
"powiat opolski, lubelskie",2016,753.13
"powiat opolski, lubelskie",2017,816.3
"powiat opolski, lubelskie",2018,870.87
"powiat opolski, lubelskie",2019,1089.55
powiat puławski,2011,954.78
powiat puławski,2012,939.74
powiat puławski,2013,965.58
powiat puławski,2014,962.21
powiat puławski,2015,967.26
powiat puławski,2016,982.14
powiat puławski,2017,1015.76
powiat puławski,2018,1162.45
powiat puławski,2019,1269.41
powiat rycki,2011,875.01
powiat rycki,2012,983.73
powiat rycki,2013,917.17
powiat rycki,2014,909.52
powiat rycki,2015,928.93
powiat rycki,2016,1003.93
powiat rycki,2017,921.64
powiat rycki,2018,1060.77
powiat rycki,2019,1672.63
powiat bieszczadzki,2011,1339.31
powiat bieszczadzki,2012,1296.95
powiat bieszczadzki,2013,1454.21
powiat bieszczadzki,2014,1717.21
powiat bieszczadzki,2015,1366.42
powiat bieszczadzki,2016,1308.77
powiat bieszczadzki,2017,1668.62
powiat bieszczadzki,2018,1963.16
powiat bieszczadzki,2019,2074.65
powiat brzozowski,2011,997.45
powiat brzozowski,2012,924.52
powiat brzozowski,2013,896.38
powiat brzozowski,2014,894.58
powiat brzozowski,2015,869.8
powiat brzozowski,2016,842.84
powiat brzozowski,2017,921.55
powiat brzozowski,2018,929.93
powiat brzozowski,2019,1040.48
powiat jasielski,2011,1077.3
powiat jasielski,2012,927.37
powiat jasielski,2013,1029.16
powiat jasielski,2014,1050.77
powiat jasielski,2015,924.95
powiat jasielski,2016,934.08
powiat jasielski,2017,939.81
powiat jasielski,2018,1097.55
powiat jasielski,2019,1213.89
"powiat krośnieński, podkarpackie",2011,672.31
"powiat krośnieński, podkarpackie",2012,639.27
"powiat krośnieński, podkarpackie",2013,640.92
"powiat krośnieński, podkarpackie",2014,691.78
"powiat krośnieński, podkarpackie",2015,634.94
"powiat krośnieński, podkarpackie",2016,673.69
"powiat krośnieński, podkarpackie",2017,837.75
"powiat krośnieński, podkarpackie",2018,761.55
"powiat krośnieński, podkarpackie",2019,799.1
powiat sanocki,2011,1000.5
powiat sanocki,2012,905.0
powiat sanocki,2013,1005.79
powiat sanocki,2014,972.78
powiat sanocki,2015,837.24
powiat sanocki,2016,894.64
powiat sanocki,2017,942.88
powiat sanocki,2018,966.01
powiat sanocki,2019,1100.31
powiat leski,2011,1208.79
powiat leski,2012,1078.01
powiat leski,2013,1171.57
powiat leski,2014,1041.48
powiat leski,2015,1032.66
powiat leski,2016,1292.72
powiat leski,2017,1193.75
powiat leski,2018,1456.75
powiat leski,2019,1184.65
powiat Krosno,2011,0.0
powiat Krosno,2012,0.0
powiat Krosno,2013,0.0
powiat Krosno,2014,0.0
powiat Krosno,2015,0.0
powiat Krosno,2016,0.0
powiat Krosno,2017,0.0
powiat Krosno,2018,0.0
powiat Krosno,2019,0.0
powiat jarosławski,2011,1077.88
powiat jarosławski,2012,1151.51
powiat jarosławski,2013,1174.14
powiat jarosławski,2014,1187.03
powiat jarosławski,2015,1112.61
powiat jarosławski,2016,1201.82
powiat jarosławski,2017,1227.81
powiat jarosławski,2018,1392.38
powiat jarosławski,2019,1477.19
powiat lubaczowski,2011,1372.28
powiat lubaczowski,2012,1118.29
powiat lubaczowski,2013,1245.69
powiat lubaczowski,2014,1215.08
powiat lubaczowski,2015,1224.52
powiat lubaczowski,2016,1196.39
powiat lubaczowski,2017,1402.45
powiat lubaczowski,2018,1424.96
powiat lubaczowski,2019,1523.17
powiat przemyski,2011,522.4
powiat przemyski,2012,508.27
powiat przemyski,2013,571.04
powiat przemyski,2014,544.24
powiat przemyski,2015,596.68
powiat przemyski,2016,601.36
powiat przemyski,2017,683.54
powiat przemyski,2018,983.12
powiat przemyski,2019,809.17
powiat przeworski,2011,955.25
powiat przeworski,2012,792.52
powiat przeworski,2013,693.03
powiat przeworski,2014,811.04
powiat przeworski,2015,741.62
powiat przeworski,2016,711.6
powiat przeworski,2017,794.04
powiat przeworski,2018,972.16
powiat przeworski,2019,992.31
powiat Przemyśl,2011,0.0
powiat Przemyśl,2012,0.0
powiat Przemyśl,2013,0.0
powiat Przemyśl,2014,0.0
powiat Przemyśl,2015,0.0
powiat Przemyśl,2016,0.0
powiat Przemyśl,2017,0.0
powiat Przemyśl,2018,0.0
powiat Przemyśl,2019,0.0
powiat kolbuszowski,2011,800.62
powiat kolbuszowski,2012,622.5
powiat kolbuszowski,2013,777.48
powiat kolbuszowski,2014,683.03
powiat kolbuszowski,2015,734.01
powiat kolbuszowski,2016,680.81
powiat kolbuszowski,2017,776.34
powiat kolbuszowski,2018,849.33
powiat kolbuszowski,2019,916.4
powiat łańcucki,2011,988.88
powiat łańcucki,2012,764.77
powiat łańcucki,2013,812.7
powiat łańcucki,2014,938.23
powiat łańcucki,2015,789.58
powiat łańcucki,2016,839.24
powiat łańcucki,2017,898.42
powiat łańcucki,2018,1100.32
powiat łańcucki,2019,1114.7
powiat ropczycko-sędziszowski,2011,1040.22
powiat ropczycko-sędziszowski,2012,1059.93
powiat ropczycko-sędziszowski,2013,1151.12
powiat ropczycko-sędziszowski,2014,985.28
powiat ropczycko-sędziszowski,2015,930.94
powiat ropczycko-sędziszowski,2016,940.69
powiat ropczycko-sędziszowski,2017,1015.77
powiat ropczycko-sędziszowski,2018,1267.05
powiat ropczycko-sędziszowski,2019,1318.56
powiat rzeszowski,2011,736.97
powiat rzeszowski,2012,617.7
powiat rzeszowski,2013,804.3
powiat rzeszowski,2014,755.91
powiat rzeszowski,2015,873.71
powiat rzeszowski,2016,771.41
powiat rzeszowski,2017,834.33
powiat rzeszowski,2018,913.71
powiat rzeszowski,2019,972.37
powiat strzyżowski,2011,1189.45
powiat strzyżowski,2012,914.81
powiat strzyżowski,2013,1276.38
powiat strzyżowski,2014,1159.62
powiat strzyżowski,2015,1063.93
powiat strzyżowski,2016,1057.75
powiat strzyżowski,2017,1282.62
powiat strzyżowski,2018,1282.11
powiat strzyżowski,2019,1308.02
powiat Rzeszów,2011,0.0
powiat Rzeszów,2012,0.0
powiat Rzeszów,2013,0.0
powiat Rzeszów,2014,0.0
powiat Rzeszów,2015,0.0
powiat Rzeszów,2016,0.0
powiat Rzeszów,2017,0.0
powiat Rzeszów,2018,0.0
powiat Rzeszów,2019,0.0
powiat dębicki,2011,889.0
powiat dębicki,2012,820.53
powiat dębicki,2013,819.17
powiat dębicki,2014,812.24
powiat dębicki,2015,823.97
powiat dębicki,2016,881.66
powiat dębicki,2017,929.16
powiat dębicki,2018,1098.66
powiat dębicki,2019,1205.25
powiat leżajski,2011,1131.91
powiat leżajski,2012,1035.36
powiat leżajski,2013,1154.66
powiat leżajski,2014,1168.92
powiat leżajski,2015,1124.74
powiat leżajski,2016,1149.96
powiat leżajski,2017,1465.19
powiat leżajski,2018,1411.89
powiat leżajski,2019,1564.35
powiat mielecki,2011,941.45
powiat mielecki,2012,920.35
powiat mielecki,2013,927.84
powiat mielecki,2014,916.21
powiat mielecki,2015,876.45
powiat mielecki,2016,905.4
powiat mielecki,2017,1047.35
powiat mielecki,2018,1084.35
powiat mielecki,2019,1203.67
powiat niżański,2011,758.87
powiat niżański,2012,688.75
powiat niżański,2013,783.66
powiat niżański,2014,765.97
powiat niżański,2015,800.54
powiat niżański,2016,855.56
powiat niżański,2017,897.18
powiat niżański,2018,1089.56
powiat niżański,2019,1194.47
powiat stalowowolski,2011,876.01
powiat stalowowolski,2012,817.61
powiat stalowowolski,2013,997.11
powiat stalowowolski,2014,916.47
powiat stalowowolski,2015,1058.39
powiat stalowowolski,2016,932.61
powiat stalowowolski,2017,1087.31
powiat stalowowolski,2018,1026.52
powiat stalowowolski,2019,1142.86
powiat tarnobrzeski,2011,855.51
powiat tarnobrzeski,2012,795.79
powiat tarnobrzeski,2013,870.38
powiat tarnobrzeski,2014,816.93
powiat tarnobrzeski,2015,762.98
powiat tarnobrzeski,2016,726.43
powiat tarnobrzeski,2017,758.8
powiat tarnobrzeski,2018,825.92
powiat tarnobrzeski,2019,928.95
powiat Tarnobrzeg,2011,0.0
powiat Tarnobrzeg,2012,0.0
powiat Tarnobrzeg,2013,0.0
powiat Tarnobrzeg,2014,0.0
powiat Tarnobrzeg,2015,0.0
powiat Tarnobrzeg,2016,0.0
powiat Tarnobrzeg,2017,0.0
powiat Tarnobrzeg,2018,0.0
powiat Tarnobrzeg,2019,0.0
powiat białostocki,2011,760.41
powiat białostocki,2012,724.94
powiat białostocki,2013,780.19
powiat białostocki,2014,814.79
powiat białostocki,2015,817.73
powiat białostocki,2016,909.21
powiat białostocki,2017,864.89
powiat białostocki,2018,1033.29
powiat białostocki,2019,1157.26
powiat sokólski,2011,975.94
powiat sokólski,2012,780.72
powiat sokólski,2013,840.98
powiat sokólski,2014,1055.07
powiat sokólski,2015,1003.64
powiat sokólski,2016,980.07
powiat sokólski,2017,1225.72
powiat sokólski,2018,1280.56
powiat sokólski,2019,1475.43
powiat Białystok,2011,0.0
powiat Białystok,2012,0.0
powiat Białystok,2013,0.0
powiat Białystok,2014,0.0
powiat Białystok,2015,0.0
powiat Białystok,2016,0.0
powiat Białystok,2017,0.0
powiat Białystok,2018,0.0
powiat Białystok,2019,0.0
"powiat bielski, podlaskie",2011,887.9
"powiat bielski, podlaskie",2012,873.73
"powiat bielski, podlaskie",2013,904.57
"powiat bielski, podlaskie",2014,962.44
"powiat bielski, podlaskie",2015,1047.06
"powiat bielski, podlaskie",2016,970.58
"powiat bielski, podlaskie",2017,1013.65
"powiat bielski, podlaskie",2018,1307.4
"powiat bielski, podlaskie",2019,1339.08
powiat hajnowski,2011,836.42
powiat hajnowski,2012,864.94
powiat hajnowski,2013,881.85
powiat hajnowski,2014,904.35
powiat hajnowski,2015,1023.85
powiat hajnowski,2016,920.51
powiat hajnowski,2017,995.73
powiat hajnowski,2018,1103.59
powiat hajnowski,2019,1292.05
powiat kolneński,2011,713.48
powiat kolneński,2012,702.13
powiat kolneński,2013,676.66
powiat kolneński,2014,720.3
powiat kolneński,2015,706.39
powiat kolneński,2016,733.53
powiat kolneński,2017,951.72
powiat kolneński,2018,891.83
powiat kolneński,2019,1078.88
powiat łomżyński,2011,535.46
powiat łomżyński,2012,542.05
powiat łomżyński,2013,580.27
powiat łomżyński,2014,628.63
powiat łomżyński,2015,652.06
powiat łomżyński,2016,640.48
powiat łomżyński,2017,666.39
powiat łomżyński,2018,776.89
powiat łomżyński,2019,1043.61
powiat siemiatycki,2011,1026.92
powiat siemiatycki,2012,961.09
powiat siemiatycki,2013,1007.01
powiat siemiatycki,2014,1475.34
powiat siemiatycki,2015,1443.65
powiat siemiatycki,2016,993.05
powiat siemiatycki,2017,1108.29
powiat siemiatycki,2018,1746.8
powiat siemiatycki,2019,1443.12
powiat wysokomazowiecki,2011,1006.76
powiat wysokomazowiecki,2012,986.99
powiat wysokomazowiecki,2013,1034.49
powiat wysokomazowiecki,2014,1190.36
powiat wysokomazowiecki,2015,1189.89
powiat wysokomazowiecki,2016,1213.5
powiat wysokomazowiecki,2017,1248.72
powiat wysokomazowiecki,2018,1489.11
powiat wysokomazowiecki,2019,2309.92
powiat zambrowski,2011,946.88
powiat zambrowski,2012,964.17
powiat zambrowski,2013,1001.12
powiat zambrowski,2014,948.42
powiat zambrowski,2015,1012.69
powiat zambrowski,2016,1021.38
powiat zambrowski,2017,1060.25
powiat zambrowski,2018,1236.51
powiat zambrowski,2019,1362.37
powiat Łomża,2011,0.0
powiat Łomża,2012,0.0
powiat Łomża,2013,0.0
powiat Łomża,2014,0.0
powiat Łomża,2015,0.0
powiat Łomża,2016,0.0
powiat Łomża,2017,0.0
powiat Łomża,2018,0.0
powiat Łomża,2019,0.0
powiat augustowski,2011,1066.64
powiat augustowski,2012,991.52
powiat augustowski,2013,982.77
powiat augustowski,2014,1000.86
powiat augustowski,2015,1175.99
powiat augustowski,2016,1058.32
powiat augustowski,2017,1173.41
powiat augustowski,2018,1221.33
powiat augustowski,2019,1358.34
powiat grajewski,2011,966.21
powiat grajewski,2012,938.32
powiat grajewski,2013,1009.38
powiat grajewski,2014,1011.66
powiat grajewski,2015,934.38
powiat grajewski,2016,1039.13
powiat grajewski,2017,1014.8
powiat grajewski,2018,1124.44
powiat grajewski,2019,1426.72
powiat moniecki,2011,815.44
powiat moniecki,2012,787.82
powiat moniecki,2013,1035.52
powiat moniecki,2014,874.21
powiat moniecki,2015,1083.72
powiat moniecki,2016,920.01
powiat moniecki,2017,1059.72
powiat moniecki,2018,1205.75
powiat moniecki,2019,1330.64
powiat sejneński,2011,894.09
powiat sejneński,2012,931.7
powiat sejneński,2013,1035.03
powiat sejneński,2014,1062.28
powiat sejneński,2015,911.56
powiat sejneński,2016,947.59
powiat sejneński,2017,978.55
powiat sejneński,2018,1211.77
powiat sejneński,2019,1618.61
powiat suwalski,2011,782.93
powiat suwalski,2012,747.94
powiat suwalski,2013,1024.92
powiat suwalski,2014,961.24
powiat suwalski,2015,935.61
powiat suwalski,2016,778.97
powiat suwalski,2017,998.99
powiat suwalski,2018,997.67
powiat suwalski,2019,1130.96
powiat Suwałki,2011,0.0
powiat Suwałki,2012,0.0
powiat Suwałki,2013,0.0
powiat Suwałki,2014,0.0
powiat Suwałki,2015,0.0
powiat Suwałki,2016,0.0
powiat Suwałki,2017,0.0
powiat Suwałki,2018,0.0
powiat Suwałki,2019,0.0
powiat Warszawa,2011,0.0
powiat Warszawa,2012,0.0
powiat Warszawa,2013,0.0
powiat Warszawa,2014,0.0
powiat Warszawa,2015,0.0
powiat Warszawa,2016,0.0
powiat Warszawa,2017,0.0
powiat Warszawa,2018,0.0
powiat Warszawa,2019,0.0
powiat legionowski,2011,646.89
powiat legionowski,2012,731.96
powiat legionowski,2013,777.01
powiat legionowski,2014,786.53
powiat legionowski,2015,800.15
powiat legionowski,2016,791.82
powiat legionowski,2017,833.28
powiat legionowski,2018,868.18
powiat legionowski,2019,983.0
powiat miński,2011,807.95
powiat miński,2012,791.67
powiat miński,2013,786.66
powiat miński,2014,798.99
powiat miński,2015,828.36
powiat miński,2016,901.01
powiat miński,2017,895.58
powiat miński,2018,1004.71
powiat miński,2019,1082.56
powiat otwocki,2011,790.85
powiat otwocki,2012,867.83
powiat otwocki,2013,935.14
powiat otwocki,2014,889.23
powiat otwocki,2015,921.63
powiat otwocki,2016,965.43
powiat otwocki,2017,1098.54
powiat otwocki,2018,1172.95
powiat otwocki,2019,1234.02
powiat wołomiński,2011,592.3
powiat wołomiński,2012,668.29
powiat wołomiński,2013,687.27
powiat wołomiński,2014,715.05
powiat wołomiński,2015,694.39
powiat wołomiński,2016,771.29
powiat wołomiński,2017,844.07
powiat wołomiński,2018,871.58
powiat wołomiński,2019,988.74
"powiat grodziski, mazowieckie",2011,840.19
"powiat grodziski, mazowieckie",2012,811.79
"powiat grodziski, mazowieckie",2013,873.73
"powiat grodziski, mazowieckie",2014,883.46
"powiat grodziski, mazowieckie",2015,876.4
"powiat grodziski, mazowieckie",2016,982.82
"powiat grodziski, mazowieckie",2017,974.68
"powiat grodziski, mazowieckie",2018,1108.95
"powiat grodziski, mazowieckie",2019,1191.1
"powiat nowodworski, mazowieckie",2011,765.45
"powiat nowodworski, mazowieckie",2012,682.59
"powiat nowodworski, mazowieckie",2013,639.79
"powiat nowodworski, mazowieckie",2014,678.3
"powiat nowodworski, mazowieckie",2015,748.85
"powiat nowodworski, mazowieckie",2016,816.93
"powiat nowodworski, mazowieckie",2017,826.32
"powiat nowodworski, mazowieckie",2018,930.0
"powiat nowodworski, mazowieckie",2019,875.01
powiat piaseczyński,2011,988.14
powiat piaseczyński,2012,1001.23
powiat piaseczyński,2013,1037.18
powiat piaseczyński,2014,1110.52
powiat piaseczyński,2015,1093.72
powiat piaseczyński,2016,1215.76
powiat piaseczyński,2017,1233.65
powiat piaseczyński,2018,1366.33
powiat piaseczyński,2019,1535.04
powiat pruszkowski,2011,769.28
powiat pruszkowski,2012,736.8
powiat pruszkowski,2013,823.72
powiat pruszkowski,2014,833.62
powiat pruszkowski,2015,819.02
powiat pruszkowski,2016,882.34
powiat pruszkowski,2017,933.22
powiat pruszkowski,2018,1070.54
powiat pruszkowski,2019,1097.6
powiat warszawski zachodni,2011,1013.25
powiat warszawski zachodni,2012,1028.5
powiat warszawski zachodni,2013,1044.53
powiat warszawski zachodni,2014,1119.0
powiat warszawski zachodni,2015,1088.91
powiat warszawski zachodni,2016,1195.15
powiat warszawski zachodni,2017,1183.97
powiat warszawski zachodni,2018,1337.28
powiat warszawski zachodni,2019,1451.39
powiat ciechanowski,2011,937.46
powiat ciechanowski,2012,937.63
powiat ciechanowski,2013,1022.1
powiat ciechanowski,2014,1113.24
powiat ciechanowski,2015,1003.56
powiat ciechanowski,2016,1085.72
powiat ciechanowski,2017,1060.67
powiat ciechanowski,2018,1222.65
powiat ciechanowski,2019,1238.14
powiat mławski,2011,922.77
powiat mławski,2012,825.88
powiat mławski,2013,880.87
powiat mławski,2014,933.81
powiat mławski,2015,902.28
powiat mławski,2016,959.21
powiat mławski,2017,987.82
powiat mławski,2018,1079.99
powiat mławski,2019,1204.73
powiat płoński,2011,943.48
powiat płoński,2012,913.78
powiat płoński,2013,881.93
powiat płoński,2014,1000.78
powiat płoński,2015,920.04
powiat płoński,2016,996.33
powiat płoński,2017,1101.76
powiat płoński,2018,1379.24
powiat płoński,2019,1400.25
powiat pułtuski,2011,1234.88
powiat pułtuski,2012,1118.43
powiat pułtuski,2013,1234.85
powiat pułtuski,2014,1314.76
powiat pułtuski,2015,1287.04
powiat pułtuski,2016,1408.92
powiat pułtuski,2017,1484.78
powiat pułtuski,2018,1735.41
powiat pułtuski,2019,1742.6
powiat żuromiński,2011,1172.13
powiat żuromiński,2012,1025.9
powiat żuromiński,2013,996.49
powiat żuromiński,2014,1022.77
powiat żuromiński,2015,1013.41
powiat żuromiński,2016,986.75
powiat żuromiński,2017,1073.58
powiat żuromiński,2018,1164.69
powiat żuromiński,2019,1368.41
powiat makowski,2011,1012.15
powiat makowski,2012,954.89
powiat makowski,2013,1027.55
powiat makowski,2014,1075.58
powiat makowski,2015,1014.42
powiat makowski,2016,1090.17
powiat makowski,2017,1094.8
powiat makowski,2018,1193.36
powiat makowski,2019,1422.15
powiat ostrołęcki,2011,805.84
powiat ostrołęcki,2012,738.37
powiat ostrołęcki,2013,782.35
powiat ostrołęcki,2014,797.98
powiat ostrołęcki,2015,1017.4
powiat ostrołęcki,2016,934.4
powiat ostrołęcki,2017,851.04
powiat ostrołęcki,2018,960.73
powiat ostrołęcki,2019,1230.53
"powiat ostrowski, mazowieckie",2011,736.92
"powiat ostrowski, mazowieckie",2012,823.06
"powiat ostrowski, mazowieckie",2013,777.5
"powiat ostrowski, mazowieckie",2014,863.73
"powiat ostrowski, mazowieckie",2015,853.44
"powiat ostrowski, mazowieckie",2016,838.95
"powiat ostrowski, mazowieckie",2017,857.21
"powiat ostrowski, mazowieckie",2018,993.42
"powiat ostrowski, mazowieckie",2019,1224.51
powiat przasnyski,2011,1446.71
powiat przasnyski,2012,1153.61
powiat przasnyski,2013,1199.18
powiat przasnyski,2014,1564.0
powiat przasnyski,2015,1913.07
powiat przasnyski,2016,1300.95
powiat przasnyski,2017,1717.53
powiat przasnyski,2018,1461.1
powiat przasnyski,2019,1925.91
powiat wyszkowski,2011,1034.52
powiat wyszkowski,2012,1011.68
powiat wyszkowski,2013,1110.34
powiat wyszkowski,2014,1199.46
powiat wyszkowski,2015,1152.52
powiat wyszkowski,2016,1136.09
powiat wyszkowski,2017,1148.39
powiat wyszkowski,2018,1294.78
powiat wyszkowski,2019,1546.65
powiat Ostrołęka,2011,0.0
powiat Ostrołęka,2012,0.0
powiat Ostrołęka,2013,0.0
powiat Ostrołęka,2014,0.0
powiat Ostrołęka,2015,0.0
powiat Ostrołęka,2016,0.0
powiat Ostrołęka,2017,0.0
powiat Ostrołęka,2018,0.0
powiat Ostrołęka,2019,0.0
powiat białobrzeski,2011,965.63
powiat białobrzeski,2012,970.87
powiat białobrzeski,2013,847.85
powiat białobrzeski,2014,908.88
powiat białobrzeski,2015,992.0
powiat białobrzeski,2016,915.8
powiat białobrzeski,2017,920.22
powiat białobrzeski,2018,1210.78
powiat białobrzeski,2019,1223.09
powiat kozienicki,2011,961.06
powiat kozienicki,2012,930.29
powiat kozienicki,2013,892.28
powiat kozienicki,2014,894.25
powiat kozienicki,2015,936.35
powiat kozienicki,2016,919.25
powiat kozienicki,2017,975.86
powiat kozienicki,2018,1003.45
powiat kozienicki,2019,1030.39
powiat lipski,2011,1288.85
powiat lipski,2012,1215.9
powiat lipski,2013,1278.78
powiat lipski,2014,1265.43
powiat lipski,2015,1227.78
powiat lipski,2016,1240.72
powiat lipski,2017,1341.6
powiat lipski,2018,1452.33
powiat lipski,2019,1613.95
powiat przysuski,2011,1429.78
powiat przysuski,2012,1386.58
powiat przysuski,2013,1552.23
powiat przysuski,2014,1775.76
powiat przysuski,2015,1529.29
powiat przysuski,2016,1587.58
powiat przysuski,2017,1660.09
powiat przysuski,2018,1894.51
powiat przysuski,2019,1951.53
powiat radomski,2011,809.05
powiat radomski,2012,752.28
powiat radomski,2013,824.72
powiat radomski,2014,853.28
powiat radomski,2015,842.81
powiat radomski,2016,891.88
powiat radomski,2017,901.92
powiat radomski,2018,970.35
powiat radomski,2019,1245.21
powiat szydłowiecki,2011,849.32
powiat szydłowiecki,2012,828.8
powiat szydłowiecki,2013,863.48
powiat szydłowiecki,2014,948.09
powiat szydłowiecki,2015,949.47
powiat szydłowiecki,2016,984.31
powiat szydłowiecki,2017,1005.33
powiat szydłowiecki,2018,1132.02
powiat szydłowiecki,2019,1378.84
powiat zwoleński,2011,841.65
powiat zwoleński,2012,807.82
powiat zwoleński,2013,1039.27
powiat zwoleński,2014,1027.4
powiat zwoleński,2015,935.1
powiat zwoleński,2016,902.23
powiat zwoleński,2017,1181.81
powiat zwoleński,2018,1048.22
powiat zwoleński,2019,1133.5
powiat Radom,2011,0.0
powiat Radom,2012,0.0
powiat Radom,2013,0.0
powiat Radom,2014,0.0
powiat Radom,2015,0.0
powiat Radom,2016,0.0
powiat Radom,2017,0.0
powiat Radom,2018,0.0
powiat Radom,2019,0.0
powiat gostyniński,2011,977.52
powiat gostyniński,2012,1016.06
powiat gostyniński,2013,1075.87
powiat gostyniński,2014,1113.66
powiat gostyniński,2015,1075.27
powiat gostyniński,2016,1134.89
powiat gostyniński,2017,1195.17
powiat gostyniński,2018,1268.3
powiat gostyniński,2019,1428.46
powiat płocki,2011,782.53
powiat płocki,2012,802.25
powiat płocki,2013,838.29
